,State,Country,Lat,Long,Date,Confirmed,Death,Recovered,state_cleaned,City
5049,,United Kingdom,55.3781,-3.4360000000000004,2020-02-10,8,0,0.0,London,
5050,,Uruguay,-32.5228,-55.7658,2020-02-10,0,0,0.0,Montevideo,
5051,,US,37.0902,-95.7129,2020-02-10,11,0,3.0,US,
5052,,Uzbekistan,41.3775,64.5853,2020-02-10,0,0,0.0,Tashkent,
5053,,Venezuela,6.4238,-66.5897,2020-02-10,0,0,0.0,Bolívar,
5054,,Vietnam,16.0,108.0,2020-02-10,14,0,1.0,Hanoi,
5055,,Zambia,-15.4167,28.2833,2020-02-10,0,0,0.0,Lusaka,
5056,,Zimbabwe,-20.0,30.0,2020-02-10,0,0,0.0,Harare,
5057,Diamond Princess,Canada,0.0,0.0,2020-02-10,0,0,,Diamond Princess,
5058,,Dominica,15.415,-61.371,2020-02-10,0,0,0.0,Roseau,
5059,,Grenada,12.1165,-61.679,2020-02-10,0,0,0.0,St. George's,
5060,,Mozambique,-18.665695,35.529562,2020-02-10,0,0,,Cheringoma,
5061,,Syria,34.802075,38.99681500000001,2020-02-10,0,0,,Damascus,
5062,,Timor-Leste,-8.874217,125.727539,2020-02-10,0,0,,Manufahi,
5063,,Belize,13.1939,-59.5432,2020-02-10,0,0,0.0,Belmopan,
5064,Recovered,Canada,0.0,0.0,2020-02-10,0,0,,Recovered,
5065,,Laos,19.85627,102.495496,2020-02-10,0,0,0.0,Vientiane,
5066,,Libya,26.3351,17.228331,2020-02-10,0,0,0.0,Tripoli,
5067,,West Bank and Gaza,31.9522,35.2332,2020-02-10,0,0,0.0,West Bank and Gaza,
5068,,Guinea-Bissau,11.8037,-15.1804,2020-02-10,0,0,0.0,Fulacunda,
5069,,Mali,17.570692,-3.996166000000001,2020-02-10,0,0,0.0,Goundam,
5070,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-10,0,0,0.0,Basseterre,
5071,Northwest Territories,Canada,64.8255,-124.8457,2020-02-10,0,0,,Northwest Territories,
5072,Yukon,Canada,64.2823,-135.0,2020-02-10,0,0,,Yukon,
5073,,Kosovo,42.602636,20.902977,2020-02-10,0,0,0.0,Pristina,
5074,,Burma,21.9162,95.956,2020-02-10,0,0,0.0,Sagang,
5075,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-10,0,0,0.0,Anguilla,
5076,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-10,0,0,0.0,British Virgin Islands,
5077,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-10,0,0,0.0,Turks and Caicos Islands,
5078,,MS Zaandam,0.0,0.0,2020-02-10,0,0,0.0,MS Zaandam,
5079,,Botswana,-22.3285,24.6849,2020-02-10,0,0,0.0,CKGR,
5080,,Afghanistan,33.0,65.0,2020-02-11,0,0,0.0,Baghran,
5081,,Albania,41.1533,20.1683,2020-02-11,0,0,0.0,E852,
5082,,Algeria,28.0339,1.6596,2020-02-11,0,0,0.0,Timokten,
5083,,Andorra,42.5063,1.5218,2020-02-11,0,0,0.0,Andorra la Vella,
5084,,Angola,-11.2027,17.8739,2020-02-11,0,0,0.0,Sautari,
5085,,Antigua and Barbuda,17.0608,-61.7964,2020-02-11,0,0,0.0,St. John's,
5086,,Argentina,-38.4161,-63.6167,2020-02-11,0,0,0.0,Buenos Aires,
5087,,Armenia,40.0691,45.0382,2020-02-11,0,0,0.0,Yerevan,
5088,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-11,0,0,0.0,Australian Capital Territory,
5089,New South Wales,Australia,-33.8688,151.2093,2020-02-11,4,0,2.0,New South Wales,
5090,Northern Territory,Australia,-12.4634,130.8456,2020-02-11,0,0,0.0,Northern Territory,
5091,Queensland,Australia,-28.0167,153.4,2020-02-11,5,0,0.0,Queensland,
5092,South Australia,Australia,-34.9285,138.6007,2020-02-11,2,0,0.0,South Australia,
5093,Tasmania,Australia,-41.4545,145.9707,2020-02-11,0,0,0.0,Tasmania,
5094,Victoria,Australia,-37.8136,144.9631,2020-02-11,4,0,0.0,Victoria,
5095,Western Australia,Australia,-31.9505,115.8605,2020-02-11,0,0,0.0,Western Australia,
5096,,Austria,47.5162,14.5501,2020-02-11,0,0,0.0,Vienna,
5097,,Azerbaijan,40.1431,47.5769,2020-02-11,0,0,0.0,Agjabadi,
5098,,Bahamas,25.0343,-77.3963,2020-02-11,0,0,0.0,Nassau,
5099,,Bahrain,26.0275,50.55,2020-02-11,0,0,0.0,Manama,
5100,,Bangladesh,23.685,90.3563,2020-02-11,0,0,0.0,Dhaka,
5101,,Barbados,13.1939,-59.5432,2020-02-11,0,0,0.0,Bridgetown,
5102,,Belarus,53.7098,27.9534,2020-02-11,0,0,0.0,Minsk,
5103,,Belgium,50.8333,4.0,2020-02-11,1,0,0.0,Brussels,
5104,,Benin,9.3077,2.3158,2020-02-11,0,0,0.0,Porto-Novo,
5105,,Bhutan,27.5142,90.4336,2020-02-11,0,0,0.0,Trongsa,
5106,,Bolivia,-16.2902,-63.5887,2020-02-11,0,0,0.0,Bolivia,
5107,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-11,0,0,0.0,Sarajevo,
5108,,Brazil,-14.235,-51.9253,2020-02-11,0,0,0.0,Brasília,
5109,,Brunei,4.5353,114.7277,2020-02-11,0,0,0.0,Rambai,
5110,,Bulgaria,42.7339,25.4858,2020-02-11,0,0,0.0,Sofia,
5111,,Burkina Faso,12.2383,-1.5616,2020-02-11,0,0,0.0,Kadiogo,
5112,,Cabo Verde,16.5388,-23.0418,2020-02-11,0,0,0.0,Cabo Verde,
5113,,Cambodia,11.55,104.9167,2020-02-11,1,0,0.0,Phnom Penh,
5114,,Cameroon,3.848,11.5021,2020-02-11,0,0,0.0,Yaounde,
5115,Alberta,Canada,53.9333,-116.5765,2020-02-11,0,0,,Alberta,
5116,British Columbia,Canada,49.2827,-123.1207,2020-02-11,4,0,,British Columbia,
5117,Grand Princess,Canada,37.6489,-122.6655,2020-02-11,0,0,,Grand Princess,
5118,Manitoba,Canada,53.7609,-98.8139,2020-02-11,0,0,,Manitoba,
5119,New Brunswick,Canada,46.5653,-66.4619,2020-02-11,0,0,,New Brunswick,
5120,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-11,0,0,,Newfoundland and Labrador,
5121,Nova Scotia,Canada,44.682,-63.7443,2020-02-11,0,0,,Nova Scotia,
5122,Ontario,Canada,51.2538,-85.3232,2020-02-11,3,0,,Ontario,
5123,Prince Edward Island,Canada,46.5107,-63.4168,2020-02-11,0,0,,Prince Edward Island,
5124,Quebec,Canada,52.9399,-73.5491,2020-02-11,0,0,,Quebec,
5125,Saskatchewan,Canada,52.9399,-106.4509,2020-02-11,0,0,,Saskatchewan,
5126,,Central African Republic,6.6111,20.9394,2020-02-11,0,0,0.0,Ippy,
5127,,Chad,15.4542,18.7322,2020-02-11,0,0,0.0,Borkou,
5128,,Chile,-35.6751,-71.543,2020-02-11,0,0,0.0,Maule,
5129,Anhui,China,31.8257,117.2264,2020-02-11,860,4,105.0,Anhui,
5130,Beijing,China,40.1824,116.4142,2020-02-11,342,3,48.0,Beijing,
5131,Chongqing,China,30.0572,107.874,2020-02-11,505,3,79.0,Chongqing,
5132,Fujian,China,26.0789,117.9874,2020-02-11,267,0,45.0,Fujian,
5133,Gansu,China,37.8099,101.0583,2020-02-11,86,2,24.0,Gansu,
5134,Guangdong,China,23.3417,113.4244,2020-02-11,1177,1,212.0,Guangdong,
5135,Guangxi,China,23.8298,108.7881,2020-02-11,215,1,33.0,Guangxi,
5136,Guizhou,China,26.8154,106.8748,2020-02-11,127,1,17.0,Guizhou,
5137,Hainan,China,19.1959,109.7453,2020-02-11,144,3,20.0,Hainan,
5138,Hebei,China,39.549,116.1306,2020-02-11,239,2,48.0,Hebei,
5139,Heilongjiang,China,47.862,127.7615,2020-02-11,360,8,28.0,Heilongjiang,
5140,Henan,China,33.882,113.614,2020-02-11,1105,7,218.0,Henan,
5141,Hong Kong,China,22.3,114.2,2020-02-11,49,1,0.0,Hong Kong,
5142,Hubei,China,30.9756,112.2707,2020-02-11,33366,1068,2639.0,Hubei,
5143,Hunan,China,27.6104,111.7088,2020-02-11,912,1,247.0,Hunan,
5144,Inner Mongolia,China,44.0935,113.9448,2020-02-11,58,0,5.0,Inner Mongolia,
5145,Jiangsu,China,32.9711,119.455,2020-02-11,515,0,93.0,Jiangsu,
5146,Jiangxi,China,27.614,115.7221,2020-02-11,804,1,128.0,Jiangxi,
5147,Jilin,China,43.6661,126.1923,2020-02-11,81,1,18.0,Jilin,
5148,Liaoning,China,41.2956,122.6085,2020-02-11,111,0,19.0,Liaoning,
5149,Macau,China,22.1667,113.55,2020-02-11,10,0,1.0,Macau,
5150,Ningxia,China,37.2692,106.1655,2020-02-11,53,0,22.0,Ningxia,
5151,Qinghai,China,35.7452,95.9956,2020-02-11,18,0,5.0,Qinghai,
5152,Shaanxi,China,35.1917,108.8701,2020-02-11,219,0,32.0,Shaanxi,
5153,Shandong,China,36.3427,118.1498,2020-02-11,487,1,80.0,Shandong,
5154,Shanghai,China,31.202,121.4491,2020-02-11,303,1,52.0,Shanghai,
5155,Shanxi,China,37.5777,112.2922,2020-02-11,124,0,30.0,Shanxi,
5156,Sichuan,China,30.6171,102.7103,2020-02-11,417,1,85.0,Sichuan,
5157,Tianjin,China,39.3054,117.323,2020-02-11,106,2,10.0,Tianjin,
5158,Tibet,China,31.6927,88.0924,2020-02-11,1,0,0.0,Tibet,
5159,Xinjiang,China,41.1129,85.2401,2020-02-11,55,0,3.0,Xinjiang,
5160,Yunnan,China,24.974,101.487,2020-02-11,153,0,20.0,Yunnan,
5161,Zhejiang,China,29.1832,120.0934,2020-02-11,1117,0,270.0,Zhejiang,
5162,,Colombia,4.5709,-74.2973,2020-02-11,0,0,0.0,Cundinamarca,
5163,,Congo (Brazzaville),-4.0383,21.7587,2020-02-11,0,0,0.0,Kasai,
5164,,Congo (Kinshasa),-4.0383,21.7587,2020-02-11,0,0,0.0,Kasai,
5165,,Costa Rica,9.7489,-83.7534,2020-02-11,0,0,0.0,San José,
5166,,Cote d'Ivoire,7.54,-5.5471,2020-02-11,0,0,0.0,Cote d'Ivoire,
5167,,Croatia,45.1,15.2,2020-02-11,0,0,0.0,Jezerane,
5168,,Diamond Princess,0.0,0.0,2020-02-11,135,0,0.0,Diamond Princess,
5169,,Cuba,22.0,-80.0,2020-02-11,0,0,0.0,Havana,
5170,,Cyprus,35.1264,33.4299,2020-02-11,0,0,0.0,Nicosia,
5171,,Czechia,49.8175,15.473,2020-02-11,0,0,0.0,Czechia,
5172,Faroe Islands,Denmark,61.8926,-6.9118,2020-02-11,0,0,0.0,Faroe Islands,
5173,Greenland,Denmark,71.7069,-42.6043,2020-02-11,0,0,0.0,Greenland,
5174,,Denmark,56.2639,9.5018,2020-02-11,0,0,0.0,Copenhagen,
5175,,Djibouti,11.8251,42.5903,2020-02-11,0,0,0.0,Djibouti,
5176,,Dominican Republic,18.7357,-70.1627,2020-02-11,0,0,0.0,Yamasá,
5177,,Ecuador,-1.8312,-78.1834,2020-02-11,0,0,0.0,Quito,
5178,,Egypt,26.0,30.0,2020-02-11,0,0,0.0,Cairo,
5179,,El Salvador,13.7942,-88.8965,2020-02-11,0,0,0.0,San Salvador,
5180,,Equatorial Guinea,1.5,10.0,2020-02-11,0,0,0.0,Mbini,
5181,,Eritrea,15.1794,39.7823,2020-02-11,0,0,0.0,Asmara,
5182,,Estonia,58.5953,25.0136,2020-02-11,0,0,0.0,Tallinn,
5183,,Eswatini,-26.5225,31.4659,2020-02-11,0,0,0.0,Eswatini,
5184,,Ethiopia,9.145,40.4897,2020-02-11,0,0,0.0,Addis Ababa,
5185,,Fiji,-17.7134,178.065,2020-02-11,0,0,0.0,Navosa,
5186,,Finland,64.0,26.0,2020-02-11,1,0,0.0,Helsinki,
5187,French Guiana,France,3.9339,-53.1258,2020-02-11,0,0,0.0,French Guiana,
5188,French Polynesia,France,-17.6797,149.4068,2020-02-11,0,0,0.0,French Polynesia,
5189,Guadeloupe,France,16.25,-61.5833,2020-02-11,0,0,0.0,Guadeloupe,
5190,Mayotte,France,-12.8275,45.1662,2020-02-11,0,0,0.0,Mayotte,
5191,New Caledonia,France,-20.9043,165.618,2020-02-11,0,0,0.0,New Caledonia,
5192,Reunion,France,-21.1351,55.2471,2020-02-11,0,0,0.0,Reunion,
5193,Saint Barthelemy,France,17.9,-62.8333,2020-02-11,0,0,0.0,Saint Barthelemy,
5194,St Martin,France,18.0708,-63.0501,2020-02-11,0,0,0.0,St Martin,
5195,Martinique,France,14.6415,-61.0242,2020-02-11,0,0,0.0,Martinique,
5196,,France,46.2276,2.2137,2020-02-11,11,0,0.0,Paris,
5197,,Gabon,-0.8037,11.6094,2020-02-11,0,0,0.0,Lolo-Bouenguidi,
5198,,Gambia,13.4432,-15.3101,2020-02-11,0,0,0.0,Banjul,
5199,,Georgia,42.3154,43.3569,2020-02-11,0,0,0.0,Imereti,
5200,,Germany,51.0,9.0,2020-02-11,16,0,0.0,Berlin,
5201,,Ghana,7.9465,-1.0232,2020-02-11,0,0,0.0,Pru,
5202,,Greece,39.0742,21.8243,2020-02-11,0,0,0.0,Fournas,
5203,,Guatemala,15.7835,-90.2308,2020-02-11,0,0,0.0,Chisec,
5204,,Guinea,9.9456,-9.6966,2020-02-11,0,0,0.0,Conakry,
5205,,Guyana,5.0,-58.75,2020-02-11,0,0,0.0,Georgetown,
5206,,Haiti,18.9712,-72.2852,2020-02-11,0,0,0.0,Durocher,
5207,,Vatican City,41.9029,12.4534,2020-02-11,0,0,0.0,Vatican City,
5208,,Honduras,15.2,-86.2419,2020-02-11,0,0,0.0,Gualaco,
5209,,Hungary,47.1625,19.5033,2020-02-11,0,0,0.0,erdészet,
5210,,Iceland,64.9631,-19.0208,2020-02-11,0,0,0.0,Skagafjörður,
5211,,India,21.0,78.0,2020-02-11,3,0,0.0,New Delhi,
5212,,Indonesia,-0.7893,113.9213,2020-02-11,0,0,0.0,Jakarta,
5213,,Iran,32.0,53.0,2020-02-11,0,0,0.0,Tehran,
5214,,Iraq,33.0,44.0,2020-02-11,0,0,0.0,Fallujah,
5215,,Ireland,53.1424,-7.6921,2020-02-11,0,0,0.0,Dublin,
5216,,Israel,31.0,35.0,2020-02-11,0,0,0.0,Jerusalem,
5217,,Italy,43.0,12.0,2020-02-11,3,0,0.0,Rome,
5218,,Jamaica,18.1096,-77.2975,2020-02-11,0,0,0.0,Summerfield,
5219,,Japan,36.0,138.0,2020-02-11,26,0,9.0,Hiraide,
5220,,Jordan,31.24,36.51,2020-02-11,0,0,0.0,Amman,
5221,,Kazakhstan,48.0196,66.9237,2020-02-11,0,0,0.0,Astana,
5222,,Kenya,-0.0236,37.9062,2020-02-11,0,0,0.0,Tumbura,
5223,,"Korea, South",36.0,128.0,2020-02-11,28,0,3.0,Gyeongsangbuk-do,
5224,,Kuwait,29.5,47.75,2020-02-11,0,0,0.0,Kuwait City,
5225,,Kyrgyzstan,41.2044,74.7661,2020-02-11,0,0,0.0,Bishkek,
5226,,Latvia,56.8796,24.6032,2020-02-11,0,0,0.0,LV-5015,
5227,,Lebanon,33.8547,35.8623,2020-02-11,0,0,0.0,Zahlé,
5228,,Liberia,6.4281,-9.4295,2020-02-11,0,0,0.0,Monrovia,
5229,,Liechtenstein,47.14,9.55,2020-02-11,0,0,0.0,Vaduz,
5230,,Lithuania,55.1694,23.8813,2020-02-11,0,0,0.0,Vilnius,
5231,,Luxembourg,49.8153,6.1296,2020-02-11,0,0,0.0,Luxembourg,
5232,,Madagascar,-18.7669,46.8691,2020-02-11,0,0,0.0,Miarinarivo,
5233,,Malaysia,2.5,112.5,2020-02-11,18,0,3.0,Sarawak,
5234,,Maldives,3.2028,73.2207,2020-02-11,0,0,0.0,Malé,
5235,,Malta,35.9375,14.3754,2020-02-11,0,0,0.0,Mgarr,
5236,,Mauritania,21.0079,10.9408,2020-02-11,0,0,0.0,Arlit,
5237,,Mauritius,-20.2,57.5,2020-02-11,0,0,0.0,Port Louis,
5238,,Mexico,23.6345,-102.5528,2020-02-11,0,0,0.0,Zacatecas,
5239,,Moldova,47.4116,28.3699,2020-02-11,0,0,0.0,Chisinau,
5240,,Monaco,43.7333,7.4167,2020-02-11,0,0,0.0,Monaco,
5241,,Mongolia,46.8625,103.8467,2020-02-11,0,0,0.0,Burd,
5242,,Montenegro,42.5,19.3,2020-02-11,0,0,0.0,E80,
5243,,Morocco,31.7917,-7.0926,2020-02-11,0,0,0.0,Rabat,
5244,,Namibia,-22.9576,18.4904,2020-02-11,0,0,0.0,Windhoek,
5245,,Nepal,28.1667,84.25,2020-02-11,1,0,0.0,Kathmandu,
5246,Aruba,Netherlands,12.5186,-70.0358,2020-02-11,0,0,0.0,Aruba,
5247,Curacao,Netherlands,12.1696,-68.99,2020-02-11,0,0,0.0,Curacao,
5248,Sint Maarten,Netherlands,18.0425,-63.0548,2020-02-11,0,0,0.0,Sint Maarten,
5249,,Netherlands,52.1326,5.2913,2020-02-11,0,0,0.0,Amsterdam,
5250,,New Zealand,-40.9006,174.886,2020-02-11,0,0,0.0,Wellington,
5251,,Nicaragua,12.8654,-85.2072,2020-02-11,0,0,0.0,Matagalpa,
5252,,Niger,17.6078,8.0817,2020-02-11,0,0,0.0,Tchirozerine,
5253,,Nigeria,9.082,8.6753,2020-02-11,0,0,0.0,Abuja,
5254,,North Macedonia,41.6086,21.7453,2020-02-11,0,0,0.0,Vojnica,
5255,,Norway,60.472,8.4689,2020-02-11,0,0,0.0,Hol,
5256,,Oman,21.0,57.0,2020-02-11,0,0,0.0,Muscat,
5257,,Pakistan,30.3753,69.3451,2020-02-11,0,0,0.0,Balochistan,
5258,,Panama,8.538,-80.7821,2020-02-11,0,0,0.0,Panama City,
5259,,Papua New Guinea,-6.315,143.9555,2020-02-11,0,0,0.0,Port Moresby,
5260,,Paraguay,-23.4425,-58.4438,2020-02-11,0,0,0.0,Asunción,
5261,,Peru,-9.19,-75.0152,2020-02-11,0,0,0.0,Lima,
5262,,Philippines,13.0,122.0,2020-02-11,3,1,0.0,Manila,
5263,,Poland,51.9194,19.1451,2020-02-11,0,0,0.0,Warsaw,
5264,,Portugal,39.3999,-8.2245,2020-02-11,0,0,0.0,Lisbon,
5265,,Qatar,25.3548,51.1839,2020-02-11,0,0,0.0,Doha,
5266,,Romania,45.9432,24.9668,2020-02-11,0,0,0.0,Jibert,
5267,,Russia,60.0,90.0,2020-02-11,2,0,0.0,Russia,
5268,,Rwanda,-1.9403,29.8739,2020-02-11,0,0,0.0,Kigali,
5269,,Saint Lucia,13.9094,-60.9789,2020-02-11,0,0,0.0,Castries,
5270,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-11,0,0,0.0,Kingstown,
5271,,San Marino,43.9424,12.4578,2020-02-11,0,0,0.0,San Marino,
5272,,Saudi Arabia,24.0,45.0,2020-02-11,0,0,0.0,Riyadh,
5273,,Senegal,14.4974,-14.4524,2020-02-11,0,0,0.0,Tambacounda,
5274,,Serbia,44.0165,21.0059,2020-02-11,0,0,0.0,Maršić,
5275,,Seychelles,-4.6796,55.492,2020-02-11,0,0,0.0,Cascade,
5276,,Singapore,1.2833,103.8333,2020-02-11,47,0,9.0,Singapore,
5277,,Slovakia,48.669,19.699,2020-02-11,0,0,0.0,Bratislava,
5278,,Slovenia,46.1512,14.9955,2020-02-11,0,0,0.0,Ljubljana,
5279,,Somalia,5.1521,46.1996,2020-02-11,0,0,0.0,Dhuusamareeb,
5280,,South Africa,-30.5595,22.9375,2020-02-11,0,0,0.0,Pretoria,
5281,,Spain,40.0,-4.0,2020-02-11,2,0,0.0,Toledo,
5282,,Sri Lanka,7.0,81.0,2020-02-11,1,0,1.0,Sri Jayawardenapura Kotte,
5283,,Sudan,12.8628,30.2176,2020-02-11,0,0,0.0,Bara,
5284,,Suriname,3.9193,-56.0278,2020-02-11,0,0,0.0,Amatopo,
5285,,Sweden,63.0,16.0,2020-02-11,1,0,0.0,Stockholm,
5286,,Switzerland,46.8182,8.2275,2020-02-11,0,0,0.0,Bern,
5287,,Taiwan*,23.7,121.0,2020-02-11,18,0,1.0,Taiwan,
5288,,Tanzania,-6.369,34.8888,2020-02-11,0,0,0.0,Nkonko,
5289,,Thailand,15.0,101.0,2020-02-11,33,0,10.0,Bangkok,
5290,,Togo,8.6195,0.8248,2020-02-11,0,0,0.0,Sotouboua,
5291,,Trinidad and Tobago,10.6918,-61.2225,2020-02-11,0,0,0.0,Port of Spain,
5292,,Tunisia,34.0,9.0,2020-02-11,0,0,0.0,Tunis,
5293,,Turkey,38.9637,35.2433,2020-02-11,0,0,0.0,Ankara,
5294,,Uganda,1.0,32.0,2020-02-11,0,0,0.0,Kiboga,
5295,,Ukraine,48.3794,31.1656,2020-02-11,0,0,0.0,Kiev,
5296,,United Arab Emirates,24.0,54.0,2020-02-11,8,0,0.0,Abu Dhabi,
5297,Bermuda,United Kingdom,32.3078,-64.7505,2020-02-11,0,0,0.0,Bermuda,
5298,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-02-11,0,0,0.0,Cayman Islands,
5299,Channel Islands,United Kingdom,49.3723,-2.3644,2020-02-11,0,0,0.0,Channel Islands,
5300,Gibraltar,United Kingdom,36.1408,-5.3536,2020-02-11,0,0,0.0,Gibraltar,
5301,Isle of Man,United Kingdom,54.2361,-4.5481,2020-02-11,0,0,0.0,Isle of Man,
5302,Montserrat,United Kingdom,16.7425,-62.1874,2020-02-11,0,0,0.0,Montserrat,
5303,,United Kingdom,55.3781,-3.4360000000000004,2020-02-11,8,0,0.0,London,
5304,,Uruguay,-32.5228,-55.7658,2020-02-11,0,0,0.0,Montevideo,
5305,,US,37.0902,-95.7129,2020-02-11,12,0,3.0,US,
5306,,Uzbekistan,41.3775,64.5853,2020-02-11,0,0,0.0,Tashkent,
5307,,Venezuela,6.4238,-66.5897,2020-02-11,0,0,0.0,Bolívar,
5308,,Vietnam,16.0,108.0,2020-02-11,15,0,6.0,Hanoi,
5309,,Zambia,-15.4167,28.2833,2020-02-11,0,0,0.0,Lusaka,
5310,,Zimbabwe,-20.0,30.0,2020-02-11,0,0,0.0,Harare,
5311,Diamond Princess,Canada,0.0,0.0,2020-02-11,0,0,,Diamond Princess,
5312,,Dominica,15.415,-61.371,2020-02-11,0,0,0.0,Roseau,
5313,,Grenada,12.1165,-61.679,2020-02-11,0,0,0.0,St. George's,
5314,,Mozambique,-18.665695,35.529562,2020-02-11,0,0,,Cheringoma,
5315,,Syria,34.802075,38.99681500000001,2020-02-11,0,0,,Damascus,
5316,,Timor-Leste,-8.874217,125.727539,2020-02-11,0,0,,Manufahi,
5317,,Belize,13.1939,-59.5432,2020-02-11,0,0,0.0,Belmopan,
5318,Recovered,Canada,0.0,0.0,2020-02-11,0,0,,Recovered,
5319,,Laos,19.85627,102.495496,2020-02-11,0,0,0.0,Vientiane,
5320,,Libya,26.3351,17.228331,2020-02-11,0,0,0.0,Tripoli,
5321,,West Bank and Gaza,31.9522,35.2332,2020-02-11,0,0,0.0,West Bank and Gaza,
5322,,Guinea-Bissau,11.8037,-15.1804,2020-02-11,0,0,0.0,Fulacunda,
5323,,Mali,17.570692,-3.996166000000001,2020-02-11,0,0,0.0,Goundam,
5324,,Saint Kitts and Nevis,17.357822,-62.782998,2020-02-11,0,0,0.0,Basseterre,
5325,Northwest Territories,Canada,64.8255,-124.8457,2020-02-11,0,0,,Northwest Territories,
5326,Yukon,Canada,64.2823,-135.0,2020-02-11,0,0,,Yukon,
5327,,Kosovo,42.602636,20.902977,2020-02-11,0,0,0.0,Pristina,
5328,,Burma,21.9162,95.956,2020-02-11,0,0,0.0,Sagang,
5329,Anguilla,United Kingdom,18.2206,-63.0686,2020-02-11,0,0,0.0,Anguilla,
5330,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-02-11,0,0,0.0,British Virgin Islands,
5331,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-02-11,0,0,0.0,Turks and Caicos Islands,
5332,,MS Zaandam,0.0,0.0,2020-02-11,0,0,0.0,MS Zaandam,
5333,,Botswana,-22.3285,24.6849,2020-02-11,0,0,0.0,CKGR,
5334,,Afghanistan,33.0,65.0,2020-02-12,0,0,0.0,Baghran,
5335,,Albania,41.1533,20.1683,2020-02-12,0,0,0.0,E852,
5336,,Algeria,28.0339,1.6596,2020-02-12,0,0,0.0,Timokten,
5337,,Andorra,42.5063,1.5218,2020-02-12,0,0,0.0,Andorra la Vella,
5338,,Angola,-11.2027,17.8739,2020-02-12,0,0,0.0,Sautari,
5339,,Antigua and Barbuda,17.0608,-61.7964,2020-02-12,0,0,0.0,St. John's,
5340,,Argentina,-38.4161,-63.6167,2020-02-12,0,0,0.0,Buenos Aires,
5341,,Armenia,40.0691,45.0382,2020-02-12,0,0,0.0,Yerevan,
5342,Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-12,0,0,0.0,Australian Capital Territory,
5343,New South Wales,Australia,-33.8688,151.2093,2020-02-12,4,0,2.0,New South Wales,
5344,Northern Territory,Australia,-12.4634,130.8456,2020-02-12,0,0,0.0,Northern Territory,
5345,Queensland,Australia,-28.0167,153.4,2020-02-12,5,0,0.0,Queensland,
5346,South Australia,Australia,-34.9285,138.6007,2020-02-12,2,0,0.0,South Australia,
5347,Tasmania,Australia,-41.4545,145.9707,2020-02-12,0,0,0.0,Tasmania,
5348,Victoria,Australia,-37.8136,144.9631,2020-02-12,4,0,0.0,Victoria,
5349,Western Australia,Australia,-31.9505,115.8605,2020-02-12,0,0,0.0,Western Australia,
5350,,Austria,47.5162,14.5501,2020-02-12,0,0,0.0,Vienna,
5351,,Azerbaijan,40.1431,47.5769,2020-02-12,0,0,0.0,Agjabadi,
5352,,Bahamas,25.0343,-77.3963,2020-02-12,0,0,0.0,Nassau,
5353,,Bahrain,26.0275,50.55,2020-02-12,0,0,0.0,Manama,
5354,,Bangladesh,23.685,90.3563,2020-02-12,0,0,0.0,Dhaka,
5355,,Barbados,13.1939,-59.5432,2020-02-12,0,0,0.0,Bridgetown,
5356,,Belarus,53.7098,27.9534,2020-02-12,0,0,0.0,Minsk,
5357,,Belgium,50.8333,4.0,2020-02-12,1,0,0.0,Brussels,
5358,,Benin,9.3077,2.3158,2020-02-12,0,0,0.0,Porto-Novo,
5359,,Bhutan,27.5142,90.4336,2020-02-12,0,0,0.0,Trongsa,
5360,,Bolivia,-16.2902,-63.5887,2020-02-12,0,0,0.0,Bolivia,
5361,,Bosnia and Herzegovina,43.9159,17.6791,2020-02-12,0,0,0.0,Sarajevo,
5362,,Brazil,-14.235,-51.9253,2020-02-12,0,0,0.0,Brasília,
5363,,Brunei,4.5353,114.7277,2020-02-12,0,0,0.0,Rambai,
5364,,Bulgaria,42.7339,25.4858,2020-02-12,0,0,0.0,Sofia,
5365,,Burkina Faso,12.2383,-1.5616,2020-02-12,0,0,0.0,Kadiogo,
5366,,Cabo Verde,16.5388,-23.0418,2020-02-12,0,0,0.0,Cabo Verde,
5367,,Cambodia,11.55,104.9167,2020-02-12,1,0,1.0,Phnom Penh,
5368,,Cameroon,3.848,11.5021,2020-02-12,0,0,0.0,Yaounde,
5369,Alberta,Canada,53.9333,-116.5765,2020-02-12,0,0,,Alberta,
5370,British Columbia,Canada,49.2827,-123.1207,2020-02-12,4,0,,British Columbia,
5371,Grand Princess,Canada,37.6489,-122.6655,2020-02-12,0,0,,Grand Princess,
5372,Manitoba,Canada,53.7609,-98.8139,2020-02-12,0,0,,Manitoba,
5373,New Brunswick,Canada,46.5653,-66.4619,2020-02-12,0,0,,New Brunswick,
